id,City ,SubscriptionFee,SubscriptionType
7afe1559-7544-4f07-9114-650de5ff092d,Malešići,380.66,Weekly
def43bb0-3c15-48e0-9c29-806b93cd0a97,Watublapi,195.88,Yearly
c8f51b25-9d27-4804-96ed-d16d1b39344a,Klole,387.26,Yearly
db948b70-31d2-4148-a567-3af8538ceb90,Rokiškis,468.19,Once
c3542f36-ba2d-49dd-8fe8-06f221fd2933,,553.41,Yearly
7d82e103-7da9-4ca5-8508-303fdb6f8dbd,Oslo,472.96,Yearly
8e40fa7e-43af-4e31-a1f4-6c8fdbe604c0,Bełchatów,151.6,Monthly
a1514e12-45da-4f57-a21c-5a2f00b1d606,Grootfontein,400.33,Once
67bcdb22-ae76-429f-845a-99c311e1ee8e,Gardanne,538.23,Monthly
228356a4-5b3b-4bff-91df-054a16d8adcb,Ar Rawḑah,222.16,Monthly
04fee17e-6303-460f-94b5-e8d5d9bb45fe,Haibeitou,432.22,Yearly
6e2272b5-e836-41f2-91c7-40bb8dcb3a58,Yihe,727.8,Weekly
6b3eda57-e778-4a5c-93ab-8a0461bd334b,Dzików Stary,244.02,Monthly
f0e471f5-8a7f-44c1-907b-1d91a5d4be71,Bail,625.56,Yearly
48091564-1306-4a48-856f-26b77a1c471a,Gammad,648.98,Weekly
10cc3d33-6240-406f-a09f-bafddce65551,Pateh Sam,558.13,Once
73e3d6df-0daf-41e3-8f2f-0a0a02095317,Lugovskoy,681.53,Once
8de453e2-0fa6-4421-9ca0-95ced8064bd9,Sanchahe,485.09,Monthly
9d149eba-1acc-4eaa-84e0-bd448ae3b21e,Łękawica,539.2,Weekly
43902b40-17de-4e7d-96ad-3f01e79aea94,Balad,656.94,Once
de4e884a-a93d-409e-8e6c-646d5b4028c1,,502.39,Weekly
ebade58f-c8be-4eb0-84c8-08c58057875a,Gornyy,463.89,Yearly
ee4a9949-cdba-44b3-b354-a25157a827d3,Villa Santa Rita,401.13,Once
53572e78-9091-4a10-868d-cf0f609e4908,Poggio di Chiesanuova,405.21,Weekly
2910a3d2-890a-44e1-91a5-a5befae1ac7d,Khust,439.06,Once
0b458d5b-abf6-4985-b5bd-d7dce531512b,Lisala,186.65,Once
a8a92059-70ba-4317-9f8a-67922c066952,Kaabong,728,Yearly
7560fad5-b237-4539-bec6-33c6097e7829,Charqueadas,731.24,Weekly
c738dfc5-a6ff-46c4-8c5d-c19fb424650f,Kalbugan,624.96,Monthly
64236fd7-3ad4-47cc-8bbf-3c0fd6223ad0,Rechitsy,322.12,Yearly
ef2c57da-6c82-4e46-80d0-3a10ebb403db,Harrison,608.79,Once
ef00c743-aba4-4015-8b17-8e0126a37c5c,Miyazaki-shi,354,Weekly
2a8b8e0e-3632-4897-b7d2-50e419f67fdb,Veselynove,538.03,Once
0f7b0abf-e4f4-46f2-87c8-4c634d5d7612,,507.82,Monthly
767908d2-3ceb-4b4f-b00c-22b575071e9c,Atbasar,508.88,Yearly
b1bbaa3c-830e-4746-9ea8-59cae6288d12,Paulpietersburg,712.25,Yearly
46624d2c-0db9-43e8-b385-107d6af7cf96,Mercedes,693.21,Weekly
75e21eb9-f431-48ca-abab-2cf6a3c1aa1c,Lawa-an,741.34,Yearly
c3d04edf-05d4-43f5-a9b1-72bfc3e97cc3,Suchy Las,176.19,Monthly
cbfffcd3-5aad-44d3-b123-9213362433b9,Ludvika,409.11,Weekly
b3ea47c4-ac00-4db5-943d-20cd4cca3b0d,Pousada,184.38,Monthly
b9c1546c-154b-48cf-8318-aeab2ba1be31,Notre-Dame-de-l'Île-Perrot,608.44,Yearly
9571cdc1-d5cd-4c24-bbd1-0aeed0f02719,Libertad,324.71,Once
6f490391-4115-406f-9695-d50448458ba2,Horodnya,260.58,Weekly
b193ef33-a54a-428a-91ca-2bc0bf40dea5,Dongying,687.47,Monthly
4605eea0-9d7e-4baf-87c9-dee54a06aa47,Rābigh,642.67,Weekly
95d43c92-4a15-4a97-a477-1925c23a8d19,Sanpai,662.42,Once
33e02fe5-8a62-4b5f-9e08-8eff27936f61,Lleida,536.66,Monthly
f02d7b9b-cec1-43d6-9102-60a95fb100a1,Ourtzagh,279.79,Yearly
895f8d48-ed1a-41fb-ad26-21f44512da75,Araraquara,693.18,Weekly
e37445b1-79b6-4db2-800d-9cf84eb45ef3,Xique Xique,482.38,Monthly
e72b76f4-648c-4733-95cc-ae7fb330b53e,Bamenda,625.84,Weekly
69810cbf-03bc-4cc5-bb3f-e645b3f298a0,Ngancar,466.95,Weekly
471befb0-fe7f-45ab-954e-31672c27b67d,Nianba,518.38,Once
e0e64c7d-cd84-4ad6-ab70-f695e76489be,Ciranca Satu,703.59,Monthly
120892f7-b40d-4229-a4ea-545fe537a977,Baalbek,650.13,Yearly
a0d62f31-5609-4b94-bcd2-ba3150196be0,Beitou,270.28,Weekly
909164ce-5856-448e-a521-f17f033b0b0e,Santa Rosa,344.24,Yearly
cab29544-2398-46bc-9fa3-97f07e608191,El Mirador,431.14,Monthly
c6b467a0-5e3e-42e4-8d2b-8abbc0ec1e1e,Floresta,643.6,Monthly
372d72ec-1959-4226-a49a-d2a11df7c677,Chirilagua,709.11,Yearly
f6b3bde6-5932-4242-a900-0d5ff005d9d8,Tysmenytsya,720.39,Weekly
82adc156-bc82-4a32-bc69-4172c45675f1,Koubia,675.17,Once
d7d018e3-1eee-4965-9021-c0ac09cc05a1,,515.69,Weekly
d0f9b17c-c0c7-48ca-a1f4-b29fcf3de1ac,Marka,159.62,Yearly
f519240b-5752-495f-a1d6-57bd4d1fe979,Panggungsari,674.31,Yearly
059be38e-ee34-487f-bfe8-346c40d37809,Reshetikha,283.38,Once
a90d9eaf-f095-4f26-8f0b-a0a13fadf8b1,Bayt Ūmmar,486.95,Weekly
f21ac709-fef2-48e7-968c-dfa352bc0b54,,727.06,Once
f57b7131-9249-4989-b327-1c36d58f3a00,Yujia,197.54,Once
04eaccbe-b5d9-48aa-bbb6-7b2d26138d29,Sukabatu,193.17,Yearly
f093157a-ddb5-42f1-b325-909d78b7ecda,Changqing,351.27,Once
75fae294-8cb4-44a1-bd06-c7311b749927,Pianbai,416.21,Weekly
c0a4b41c-0cc7-4028-b346-0d129987460d,Balai,452.39,Once
b92c96c1-81bb-49d0-80ac-74329f6a50d7,Kalanguy,661.57,Yearly
5332bec4-c569-4b82-acde-e6c1ffd6a145,Dan Khun Thot,513.57,Yearly
9411fc3e-87d1-430b-ab58-43d9cca05187,Rūdiškės,160.15,Monthly
5ec65164-ba61-45df-ae8b-2a8b12d34132,Dianshui,536.17,Monthly
c566d984-5458-46e1-b796-7a1fb6530198,Zhoujiaba,748.58,Weekly
89816272-5925-4666-9cd8-67930cf5d722,Goodlands,528.82,Yearly
078225fc-1d51-4f0c-ba3a-8c7d5f1861f3,Santa Bárbara,208.06,Weekly
d7825bec-5c45-4ca8-b3f4-ee8babacf676,Infanta,243.11,Weekly
911da2e6-1cca-4671-9b39-5cd5f78827ad,Kulutan,215.09,Weekly
dbf481fd-c87d-4fbf-9911-c446be8f55b5,Bouctouche,166.92,Yearly
5ba3dade-81f0-4ede-bbeb-9b3edcb8c111,Neuilly-sur-Seine,347.82,Once
dc18c315-f064-4593-bcae-dd89b6405191,,224.15,Monthly
1edd7107-2f14-4882-9c97-e0e8ec4af551,Tempe,235.16,Once
25347f48-3796-4431-869d-04c336af1981,Yopal,316.35,Once
42403f11-c2ea-4dea-807c-01766ba1c93e,,642.66,Weekly
488980ca-45ab-44c0-a7f0-b54b87fb2211,Xihanling,199.91,Once
83cfc0f6-dd46-41b0-93fe-6d0852dcaad0,Shenshan,646.6,Monthly
6ed2795a-f325-4d12-b596-e032222c248c,Boden,644.4,Once
ec6f9526-d22b-4405-84a4-453e8387f758,Guanqiao,704.92,Weekly
9a67a1f9-b808-4243-bf87-acf64ae63047,,644.39,Once
9317fe5e-95f8-4d10-aee1-28dac4ecb8b3,Coloncito,422.02,Once
87ab23ae-95d3-46ed-af7d-b4a2d7b8c09e,Isla Pucú,737.88,Once
65720053-a5f7-40f1-83b8-5412074a6f43,Yangchun,347.74,Yearly
4b7f8eb6-7964-4ebd-a85c-91b0966aa552,Poříčí nad Sázavou,444.17,Yearly
f739b8ec-fbfe-4b8d-86e7-cb6b275f6a58,Ferraria,384.82,Monthly
0200547b-fa27-434a-a85f-dcd38e7558f2,Manaloal,615.07,Once
9b12f3ce-778c-48f5-b371-7966757728b4,Bayan Gol,221.92,Yearly
0ae8e857-cf35-4253-ba68-26018fef095b,Choushui,625.89,Weekly
0376cdae-8227-481b-bb6c-00f5b6503976,Songjiang,477.63,Once
9ef89770-0840-47c0-9889-65591ae292a5,,291.15,Monthly
9de3c28b-9e83-4fe4-9280-25030647a267,Poitiers,233.03,Monthly
020f65f4-c0d9-4b0b-b060-e457c11c4d32,Sysert’,598.1,Monthly
dfbfe2ec-9cc4-4f61-8f1a-5568644bb80e,Hinapalanan,625.59,Weekly
6270fb1e-7cc2-4d89-bd3b-92a09582133e,Saint-Louis du Sud,612.25,Monthly
08e3af92-194d-4f46-9134-9b50fb12683a,Uppsala,212.57,Weekly
cacf1463-691f-48d2-9687-b5995a0903c7,Dapdap,594.58,Once
f6d5ed2c-1f4f-45d8-8cb9-7fe063fdb3a1,Gananoque,464.48,Weekly
d9872033-ca55-4730-86b1-cf180897fd32,Tigre,405.89,Yearly
85549d5f-f290-43a0-8d23-2fee331f9420,Zhu’ao,422.34,Weekly
34bbda30-e3a6-459a-a9ef-d52cdd14205b,Sarakhs,566.23,Once
cfcba425-2a9c-46b0-8bb0-55a73e688842,Swan Hills,512.88,Once
1ff16892-b093-47b0-9b85-4110783ee01b,Strasbourg,708.62,Yearly
d96a4b6b-0854-49c7-ac69-7d1c8805bbae,Kolyvan’,382.33,Once
0f64f9df-229b-48b6-8fd1-e55a6d8a7482,Muslyumovo,526.32,Weekly
e6ad43e4-4dad-4993-8a31-75c4bc89e64c,Al Matūn,663.47,Monthly
aa46412d-24b1-4d1a-a31f-b2230261e66b,San Antonio Oeste,421.61,Yearly
ede800e4-a035-4800-93e2-520afca46982,Pengwan,684.51,Once
5e24de6e-3f4a-4508-9864-6cda8fb1625c,Hualong,226.66,Once
07050194-abf8-4902-bda2-9370c98e4d93,Pule,437.81,Yearly
3ff2f419-1965-422e-bb78-fd6fe61ca234,Kuala Baru,202.96,Yearly
138e218e-2a31-40db-8e33-4b756deb3f96,Sagang,672.02,Monthly
4b312566-320b-4751-8bcb-0aadacec6c9a,Adigeni,292.94,Once
bbeceb8c-3166-4ecb-81e4-535efa73a9bc,Aki,628.11,Weekly
2daa17f2-69a3-462d-90fd-7e970a5b5e0a,Salamnunggal,511.32,Once
7449763e-8459-4778-ab76-f8c043883582,Dolní Lhota,702.89,Yearly
81b5ad4a-e68f-4982-aac6-e1fc0f66005b,Riah,288.61,Weekly
a6fb4885-cc93-4f7b-beb9-0ecb5afbe022,Sampués,678.11,Weekly
dc06227f-010d-444f-8f6a-e12d9e390784,Little Rock,174.29,Weekly
ebd91738-3085-48be-9955-aaae57c5f308,,432.9,Weekly
389775a7-3fe6-4148-b886-aab84e43c04c,Radā‘,328.2,Yearly
1cac30ce-da1c-4807-9900-89bb5366ae7d,Yamazakichō-nakabirose,641.47,Yearly
326a9d19-ce5f-4e1c-9c0a-21dcca08d913,Protvino,266.12,Once
6365f25c-6831-4134-be35-1a19b08ce0da,,278.86,Once
96bfdd81-8d57-47ca-a9f3-37a7a7997e3e,Bergen,286.62,Once
ab8f2246-6ebd-4486-a0a4-476d6c1688d8,Beirut,353.19,Once
248956e9-7e93-4ee4-b3f3-afcc1eb8f061,Melíssia,484.01,Yearly
d809f9d7-1e9d-4d51-aa86-922dc5490835,Sidowayah Lor,555,Weekly
5b20d296-48d8-40d8-a81a-5fb6794867bf,Araguari,310.84,Monthly
d86cdb2d-9eb0-4562-ae61-1b6fd14dfa71,Guanli,369.22,Weekly
b5667e7b-ed36-43fb-871b-bc5574f80d66,Phoenix,660.99,Monthly
016c368a-8ac3-429e-864b-161a8d3b85de,Mananjary,697.28,Monthly
5c91fdba-7228-49e1-ac53-d335534e5196,Lojejerkrajan,461.96,Once
d3253881-f49c-41eb-870e-125cd327cac1,Nanganga,405.18,Monthly
8a4bd8f0-8427-48d6-bf6f-590a287e6996,Złotniki Kujawskie,307.77,Yearly
14a134e4-d61a-4083-adb6-27b17b654d06,Sanhe,722.29,Monthly
9d2013d4-abe7-4ca3-aa62-45c6d57b4a41,Tân Sơn,449.84,Yearly
a8787d02-5977-4ce0-8591-5abd7950efc8,Sungaikakap,267.01,Monthly
0e661a13-9256-430e-82f5-216ba24845f2,Padurung,651.18,Yearly
829a9e9b-b5ba-4aa9-b3d6-97ae0481be6d,Bhamo,688.18,Once
bedc0d62-f713-44ba-a546-dcc77fde4c51,Al Miqdādīyah,461.7,Once
25f512b1-f8b2-4f19-9c12-6c26a293fb3f,Orzu,218.03,Once
7be6ea19-2460-43fa-b5fe-919e6fa5196c,Krajan Ngerdani,411.3,Weekly
cc8302ef-df06-4808-b149-c8a8e26e4157,Taodian,265.06,Yearly
8b5583d8-2428-4ab6-9fae-3ffb21c74e7b,Astana,449.61,Monthly
317d43cd-07dc-4cc5-8fa7-3ff12f059b45,Poggio di Chiesanuova,500.4,Monthly
893cd83c-457f-47ba-bbb0-df9b6a281708,Yongfeng,733.32,Monthly
eb103661-a5c9-460c-b120-551b4d794e6e,Liji,712.78,Weekly
43b73b7a-e44b-4a23-b990-9c09ed4265b7,Gelsenkirchen,213.59,Weekly
bceff01c-a141-4684-8cfe-0ef703444f0f,Jiangkou,268.38,Once
ca87e6a5-d6d2-4acb-8898-3e67a63309cf,Chenjiahe,505.82,Once
3930a21e-71c9-4bc5-b6ba-f54ca2f2a27f,Kamifukuoka,217.62,Monthly
eab6bff6-e304-4f0a-aa56-2eb648da1966,El Mida,456.81,Yearly
ab9c640e-c5f0-41fc-9233-38c0df6b8bb8,Letsheng,271.76,Monthly
7897b2e7-3c5e-4641-80c1-1e2448906768,Murovanoye,587.14,Yearly
81a204f9-d9fd-4372-8df3-bd2f70888be7,Klyuchevsk,284.57,Yearly
c0c401a7-9c17-405f-bf7a-82ab3ec2b0f8,,590.23,Weekly
db51a6f1-bee1-41de-948b-b0c1c7c35d80,,335.8,Monthly
15e9851b-83a9-4218-af2f-b25e966f46db,,406.89,Weekly
40fc515f-348d-4e77-a467-496f0a786c48,Carson City,230.17,Yearly
08dc1caa-636a-466c-8db5-5c0e9334f5df,Gaocheng,384.74,Once
f420d2fb-a127-4a37-aa71-68e6b7d940b8,Dhrosiá,680.29,Once
3813fd58-6ca9-43d2-bd7e-5ebfc9b6ac06,Huanfeng,568.06,Once
da7bcaf9-0514-43ed-bef2-238f4a737d42,Mbalmayo,686.07,Monthly
254b7ff3-8f4d-4919-88e1-7fcfa2d3768f,Krzyżowice,379.48,Yearly
e5163d59-8bf5-450d-863d-3ca859c99e1a,Baopukang,693.42,Weekly
d8b769bf-2891-4611-8ef8-6c1ab616c236,Borgo Maggiore,319.04,Weekly
0c93ac39-8e49-4f09-ab35-bc24c0b1f76c,Kłomnice,168.74,Weekly
b9c76285-8fb4-48ff-9858-5756e3dfb9c3,Cairima,248.53,Yearly
a77c25f4-4934-46b6-9636-c50a6b307904,Derzhavīnsk,552.09,Once
72a252af-8ff5-4824-8245-98a49948b187,Nangkasari,238.25,Monthly
6e944131-203a-49df-bddc-675bb8203933,Jingtou,545.08,Weekly
836e1bb7-6d73-495a-b5f5-5e46a0a8ea34,Shouyan,452.34,Weekly
d626b702-e8f9-4e94-b09b-016122b15d8c,Dmitrov,674.66,Yearly
ca31de73-d095-46a3-b735-0ea500c4b059,Ancona,259.41,Monthly
621e0594-879c-4129-91bf-2f0ff1480157,Pashkovskiy,730.02,Monthly
5e80faa8-4892-4268-9978-c26f38c10f84,Yuanping,564.03,Monthly
c3713b99-2dbe-476f-9a84-17f310f0cba7,Kakamega,208.9,Once
7f93992d-34a6-4b4a-8573-df8c2cb2a8b4,Chaguaramas,348.27,Weekly
f2946908-4157-448c-befa-b4d3401feaa3,Fengcheng,498.58,Once
8fbbbc89-5671-4bdb-bc8a-9ba32371b1c3,Ljungskile,258.56,Yearly
340d0243-f615-4780-bb7d-bd74bae54ffe,Taling Chan,401.65,Weekly
847dd0b1-f2d5-42f4-bcee-92f946656416,Paris 09,206.17,Monthly
bc793179-0706-4f71-bc2d-3dd4e0d727a7,Śmiłowo,563.46,Once
66ec3ee6-f7f8-4949-80c7-29bfc0347577,La Salud,471.13,Once
a8ac18f9-aeb1-4741-9428-966fc41c3f4e,Majan,660.57,Monthly
09bb4ba3-e04b-4def-96d4-97a6dcc218fc,Karlstad,598.75,Weekly
aa5c84ac-3faf-44bc-8b2e-745e7b06b1a9,Gasa,463.51,Once
d13b9947-30f4-45d4-b336-b9f482ecd330,Wangkung,582.46,Once
fec25ccc-8407-4b8a-aa14-27db7d1022fb,Cachí,651.97,Weekly
108b95dd-a2dd-464e-a662-7f7590db45e3,Dongzha,448.34,Once
239992a1-0ca7-4665-bf1b-e778bab3b711,New York City,557.6,Once
77c5e249-cfa9-4265-b2b9-b47a9b1b46b4,Melres,420.55,Once
6ba947e0-f945-49c1-af9e-033bbda925a6,Francisco Villa,408.48,Weekly
6cc8d94f-afe0-4145-80f3-127b7d146982,Molinos,386.25,Yearly
d86e1b58-ddb6-49e8-a0a5-93cbd5092f1c,Krajan,612.91,Once
401091fa-255b-4453-b5f5-a7f6e29826e1,Besançon,163.81,Once
bbff1bda-ae9a-4136-ae03-a9f790803502,Xinbao,561.49,Once
195445e9-f1e2-4397-b21e-5ce36d1dcc5a,São Bento,306.31,Weekly
08337af1-c3cf-4d9e-95f5-90d847fe8450,Bode Sadu,711.5,Monthly
c95af0f2-8c71-422a-9345-93a814c7674f,Panyingkiran,247.94,Once
d7704ab2-7648-41dd-9faa-5887fb0a353b,Villa Ojo de Agua,469.77,Yearly
9237a95a-16b5-4205-8412-9868d18505ea,Accha,392.79,Yearly
e04de2d0-7652-4551-8ddf-2baccd0c4e0d,Nueva Germania,368.35,Monthly
564e1bcd-294b-40ea-b9fc-e4dd7aa9223c,Herne,459.73,Monthly
4cad175a-faea-4dc8-ade8-1ed6326bccd0,Houston,731.9,Weekly
2f0a4c2f-c14d-4e5a-b5ad-dea0b0b48d77,Zuoxi,266.95,Weekly
391ec3e4-7aa0-48ac-ad97-b0292aa36a6c,Cernay,270.26,Yearly
be07c0e3-e20a-4d50-9d2f-a9dfe609152a,Wotan,461.91,Weekly
cb6426ff-9845-4b26-a9d1-dcc329c950a4,Maleevsk,671.28,Monthly
011c195e-03ce-4b27-880a-71bc65b2781c,Sūrīān,336.3,Monthly
e732a7c8-7084-4159-adb6-a380a6b1df4a,Ngarus,432.52,Weekly
11ad85c6-28ae-4d82-837f-18aeceff52b0,Primorka,479.92,Monthly
4e8a253e-efb6-42d7-b239-940d4c97b767,Boituva,381.06,Weekly
ecb8330b-7762-4e64-9b45-8c9f3feab712,Shāhīn Shahr,360.3,Yearly
d3c68ae4-3ce7-4071-aa71-883600e5e2dd,Puerto La Cruz,520.9,Monthly
664b719d-323b-40cc-90f8-ab24d4be41a6,San Luis,446.72,Yearly
ba014a57-112b-4b95-813a-7938f7ea78bd,Fudian,408.03,Weekly
612c000c-40ec-44e4-baca-7407b2f4c85d,Namie,281.5,Monthly
a730868a-5c28-4a18-b135-e01c7ce8f28d,,637.89,Monthly
5e8fa400-5e5e-476c-9633-8553a7331acb,Ureshino,283.4,Yearly
968fd51b-0ff7-4cee-ba13-eae585917785,Ebaye,491.26,Weekly
0f0568ed-e8e1-4ce4-9207-ac05f469a14b,Paizhou,747.58,Weekly
12c206e4-b632-443c-be9c-63237ac22d80,Ed,324.91,Monthly
d3d27e5f-32c5-46ad-a17b-18479dd84e33,Touho,154.98,Once
55611ce7-9809-4e35-adf8-49516c936bd7,Priekule,233.98,Yearly
894e12c9-f0ee-416f-a58c-34d8ee5b905b,Aksu,717.64,Weekly
7e32be4a-5a42-419b-8783-9fd5630aebd8,,201.27,Monthly
492b884c-2cf0-44b7-b093-ca1d015a464b,Floridablanca,346.32,Once
a8014a07-a127-4135-8d37-f32b996b37c8,Datang,446.96,Monthly
e2d22574-6468-4793-b67c-6ca9c50d0ae0,Votuporanga,316.91,Yearly
3f8ef6c4-a15e-48b0-92ea-85b7270dcd36,Pinglumiao,688.88,Monthly
1578dd32-7f5f-47fe-aee4-d00f6aa41ea7,Pinega,681.09,Yearly
baafd5b8-379d-4d8c-b603-85ba373d5e8f,,600.54,Yearly
901b3ce2-e7cd-4913-aeb1-c6d7e04f536a,Mapou,186.07,Once
4159e772-2d87-4727-8895-8d32a5b2674c,Mullovka,386.34,Yearly
dd0b5ef0-cc33-422f-b557-34739e6cb852,Rajapeni,210.87,Yearly
09eb7e40-c366-43b0-b586-0b944209aadf,Ol Kalou,692.05,Weekly
809ed28f-76af-4d45-8873-1fe82e11d29e,Santa Catalina Norte,469.16,Once
038aba38-67fe-4176-ba1b-97af2ca57b1c,Makilala,286.73,Yearly
2e0bb20d-e2ee-400d-b7e5-34edbe1dc307,Tanahwurung,377.26,Weekly
cb918f52-c9ce-460f-9839-73caca59d2bb,,230.73,Once
9e7758f2-4765-4b86-ac66-dd75cc610d8d,Starominskaya,530.18,Yearly
4b6b78dd-032a-4c02-b706-65e44a8914e2,Fengcheng,296.1,Weekly
6cc0c8d3-bd48-473d-81f0-7c9e7d4b5ffc,Nidri,383.62,Once
b36a65d5-0495-4973-a74d-6338d5a7aaf2,Nizhniy Kislyay,329.43,Weekly
eaed996c-39f9-4e58-8075-3cf8f831ffb3,Vavuniya,576.52,Monthly
15da5539-39f6-474a-86e6-e041c50a536a,Hohoe,233.56,Yearly
931cd310-d298-464e-8e9c-ff2d816edc8f,Vukovije Donje,500.97,Yearly
e1a8bf98-e1aa-49e7-958d-15f6aa437a85,Farsta,228.86,Weekly
5399fbd1-ad24-489e-80ef-147990106f37,Grosuplje,209.96,Monthly
c00493d1-d237-458c-aee7-709fc7f3d178,Moyo,264.07,Weekly
b34bce6a-353a-41ae-9454-16a3bb95510f,Youshan,567.16,Monthly
2038a8fe-ef1b-4054-859c-30621a2a7467,,721.98,Weekly
b3b69482-bbce-43cc-882a-6072f6d6dfab,Ebu,703.64,Once
d9daae93-e024-45a9-9dc8-110602d3097f,Sancang,734.37,Weekly
0eec122d-2e08-4821-8010-ca97dd395283,Beyla,659.1,Weekly
cef33134-2e3e-4701-b038-fd9cea39e515,Hà Tĩnh,251.75,Once
184d6f9a-186d-450f-87d1-1b7328858134,Vidnoye,242.34,Once
a5f81b31-4613-4313-b8b4-1edad3f8755c,Sepahua,334.77,Once
2f1cbd06-ae09-4c93-b984-ac193d9c45b8,Jurovski Dol,551.44,Weekly
b50bf7e5-a09a-42ea-82ba-1f1516ff5a9b,Sihanoukville,535.01,Monthly
9470234e-8600-4a77-895b-6124c7afd6a7,Lamut,672.62,Yearly
549811d8-b034-4e3e-84c5-4f1fe27daed4,Uttaradit,641.73,Monthly
12de6243-8662-4401-ac50-64b2b95a5f24,Shah Alam,363.69,Weekly
a9dc596b-e6fa-4884-bd7c-95911b1af5c3,,658.31,Weekly
05af8170-7547-41e2-beb7-f5cc8c9e85e8,Gongping,155.65,Once
5131ecb0-4a8c-4a17-bd43-0b7606ac91d5,Sakété,668.71,Yearly
a3979b34-3040-452a-bae6-3c0d1ce403c8,Soloneshnoye,243.91,Monthly
16c27433-179d-4c26-9338-3c7b26f939f9,Lukavec,429.23,Monthly
6e22f399-832d-4c98-b86a-9d4e24aa9374,Sakaiminato,575.82,Once
ec6408b0-2b0c-4505-9fab-b294e66c408c,Vyshniy Volochëk,595.35,Weekly
aa4e1eed-3918-4bae-a75b-9900ddd9a949,Kuantan,634.78,Once
6f95005e-57c6-4416-aa70-2b5a48463686,Tumpang,716.25,Once
3756885c-14b7-4a99-b661-605853037b47,Yuhuang,503.63,Weekly
170d1965-c122-4c67-9caf-2c0e2496c326,Haokou,164.29,Weekly
c784fd1d-22a2-43fc-8fc1-4fbb73734456,Registro,651.54,Once
bbc3c271-23d5-4832-9c3e-5effe3d77a7f,Seka,153.46,Monthly
d6e7cfea-070e-4d21-8882-f02105ae7294,General Cabrera,478.72,Once
602c1299-0d9d-4275-9f15-3661450d5780,Fanrong,592.46,Weekly
a58ca195-d753-45dd-b9d8-aac9902c1ecf,Sukaraja,455.72,Yearly
327dd64e-6e17-41f3-82cc-c15ecbb74e0b,Indianapolis,306.88,Once
808c97b7-e79e-417a-b2ec-ca48f33f8b9b,Long Loreh,275.33,Once
8a96c90f-9c07-4165-862d-3435f07b1150,Herīs,645.79,Yearly
aa5d8ba7-df03-4b51-a697-9f1e249a8425,Wairinding,330.36,Monthly
6cda7943-2b41-4e92-95a2-763120bf33ad,Yongheshi,744.43,Yearly
71dc10b4-1378-4f25-8094-bd034f1cd41b,Ogoja,620.84,Once
22283be3-2cb7-4b53-adba-93c86117d4ba,Mushie,389.1,Yearly
cacad42d-e58b-4eb0-a94e-bdd33dedf54a,Bělá pod Bezdězem,496.02,Yearly
37146d34-728d-4a67-bf46-1f285420322c,Ebebiyin,640.9,Weekly
38ce586b-ca29-426c-b078-0db16eeaa228,Mae Hi,451.02,Once
3b6a4208-ed8e-4229-9405-a60980ce9cfc,Sondo,407.28,Yearly
eace891e-e3d8-4e15-a137-5f64a599a803,Badar,385.42,Yearly
fd6abd6d-e971-4a31-a00c-5d5605cd1332,Goya,229.95,Yearly
8b0cf555-d9c6-48f3-969e-650f6b1cae06,Chuantang,375.52,Once
3452c551-b9cd-4336-8b35-c4b57864b6a2,Dřiteň,743.82,Monthly
4117c2c4-9622-40dc-b81e-519b9fed73c4,Nila Dua,692.49,Once
9da6f35e-5494-41ef-8e34-9cb000b3717e,Mandaue City,191.3,Monthly
61f8aa91-cf63-4922-b474-91018a4c916f,Pobé,389.13,Once
b9817ef8-5c23-4279-a089-22ce3c5ff7c9,,532.47,Once
e52412d0-aff4-4cd6-a274-ea10e303dcc4,Tampakan,711.94,Weekly
0abede02-b00e-4d95-a0fa-b065c6cd54e0,Mori,658.42,Yearly
39aa8bfd-c626-445a-9323-02851c13b657,Chunmuying,639.33,Weekly
f299813c-3b5e-41f0-be4e-7a9621a7b0f7,Getazat,212.84,Monthly
2743cf32-9f24-4139-b272-515ab5b4b86e,Talok,536.3,Monthly
af5c5589-1832-41b9-9837-ed35b448adbc,Viraco,163.31,Once
6dd5f4c6-19cb-4886-9bcc-5399de2dff0d,Huaping,453.71,Yearly
225e3c85-682a-4eb0-9858-929d17bd669a,Buzovna,593.03,Yearly
3cb45db0-5ac3-46e7-bfac-8825aaeef8ae,Kardzhin,198.47,Weekly
126aa064-7a0e-4f95-a5ee-21fbddfb2b28,Lamam,172.51,Weekly
bcaf77aa-e1d8-4764-b92e-f7938dd48b2b,Getahovit,444.9,Monthly
f6a45da1-e46c-4000-b962-8cfdd348b44b,Yabuli,339.29,Weekly
440fb4a5-02e0-40f8-8499-b4eb3bcefa5e,5 de Mayo,230.13,Once
b815a37e-ce1d-4e25-a4f7-88295379fe80,Struga,204.25,Yearly
b685b020-312b-40ef-9e14-fc4dcc009ea4,Tingzhou,401.27,Yearly
527ef97f-a92e-45bd-bcbf-e16f478cc4f4,Colmeal,275.28,Monthly
a8fa57d2-eb6d-40ac-8a67-ebdaa6738daf,Putinci,652.4,Weekly
fe958df6-5b17-445e-9b7a-b2b4c788246e,Jiuxian,262.98,Weekly
9f6b0f7d-41f4-4a16-b5ff-3b7d680bc74a,Kleszczów,502.7,Once
58602573-5751-4021-847b-8dd3511b72cf,Kayasula,744.53,Weekly
1a4de23d-f8a0-489d-ac18-3429f0308259,Rachanie,611.1,Yearly
